area,perimetro,circularidade,aspect_ratio,hu_0,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,h_media,s_media,v_media,h_desvio,glcm_contraste,glcm_homogeneidade,glcm_energia,glcm_correlacao,classe
61965.0,1082.2051872015,0.6648705484060243,0.7613636363636364,0.1642610489498585,0.0005542278535178579,0.0002283870348732785,4.385111254372769e-07,-3.281538016143025e-13,2.5941758614377706e-09,4.376118001765999e-12,6.84931133888533,167.56868994234463,160.70816784112748,28.4118293936472,808.8836588159111,0.24318775860298383,0.05531820497470567,0.9300486690819572,freshapple
34180.0,752.0975408554077,0.759335291684269,0.9681818181818181,0.16202050075666197,0.00011404984119720573,0.00011853529352681433,6.8892535193734e-08,-1.7874439854804518e-13,2.952355450678807e-10,8.251479732312821e-14,10.21724767451969,155.665826306181,206.2686835318323,13.826422682262832,614.4988665991079,0.217179817594696,0.03319679886929231,0.8921996597781091,freshapple
67347.0,1329.2245190143585,0.47899549763526544,0.8105849582172702,0.17576101013527867,0.0009805096710036793,0.0003035627950076819,8.784009818331282e-05,1.210049162993614e-08,2.706496098490054e-06,7.702078179454314e-09,19.487698582134602,167.34361518868064,170.21583062177007,48.00475810869481,766.762450407387,0.3421700904756817,0.15077866970984846,0.9351665427796506,freshapple
70158.0,1246.59710085392,0.5673288107945331,1.2090032154340835,0.17486331433730234,0.0019751820624998137,0.0004892172911138839,5.1703799889578045e-05,4.620780967966838e-09,1.061673750005563e-06,-6.802018222071036e-09,32.70972670174843,138.89789509421152,193.2103208283823,8.590802956218887,542.5261106656959,0.42863122843438306,0.14992278410872548,0.8553505665227469,freshapple
90930.0,1339.6610314846039,0.6366887934885389,1.0425531914893618,0.16858251037146782,0.00042119818453718926,0.00024292466978169952,1.28905809252365e-05,-4.2307584164763395e-10,-1.5244330724793357e-07,-5.842508721148975e-10,30.63523434939364,127.99471211624603,182.56692887577842,3.2906552852110766,461.31662200034646,0.1884501145611783,0.036687934443462585,0.8561761894418686,freshapple
96285.0,1285.6265412569046,0.7320467879441712,0.865,0.1602523446842441,1.3818359473223924e-05,4.2335799281768355e-05,4.690319759711762e-08,-6.088750374890829e-14,1.719947798129045e-10,2.5710672029546985e-14,168.38276143369026,122.7682799640648,116.4199667496205,23.30220843830523,921.2138416909639,0.33600566322850284,0.23947208246760882,0.9319077059256031,freshapple
78733.5,1295.0996276140213,0.5898791759995259,1.0980392156862746,0.19151628417930525,0.0044548779721267275,0.0021305885226774028,0.00014476050337348465,5.0986963517337784e-08,4.314039319050488e-06,-6.21575652275626e-08,50.19821183117063,136.26843970289661,148.49140594458947,69.81812772741675,764.9849653177438,0.44347464650094726,0.31694223388634324,0.942122983409651,freshapple
105794.5,1760.2610980272293,0.4290607347568004,0.90625,0.17706574070304337,0.0004980613260836645,0.00034025985757438654,0.00010227354613340719,1.4760449837118945e-08,1.964115139703811e-06,-1.2088362734640882e-08,144.70173792275065,156.95807214443903,181.55045794076798,65.83596346537917,782.0456753151132,0.2865754870509416,0.12400635990605322,0.9248746786262231,freshapple
91037.0,1314.4204816818237,0.6621542427909343,0.854320987654321,0.16153878399611615,0.0001521976258938559,3.693305737042202e-07,1.111608855916415e-06,7.113262401026381e-13,1.1697650137050364e-08,3.636546735826734e-14,91.89832951195545,154.9110055682935,164.3889725952615,87.89831563032149,619.6258214179484,0.34255591220582093,0.2207128064880467,0.9484252750321992,freshapple
61870.0,1439.793063879013,0.37505056664590664,1.0701219512195121,0.1999479917209429,0.005859409700949832,0.0012637177376100231,0.0002806259578818531,1.5843960732001057e-07,1.8849157479479193e-05,-5.314593176180145e-08,12.482196866648529,141.50975371665413,201.35695882475315,15.741199996526202,722.790822223189,0.3880253531219486,0.2675490289378233,0.9081014418045787,freshapple
112393.0,1905.9351991415024,0.3888059174716444,1.1105527638190955,0.18055556296812314,0.0030313803491495857,7.065377795690508e-06,9.827928495141487e-07,2.4769523728806244e-12,3.3275040424850416e-08,7.560420382080518e-13,127.28327578746588,112.61743330713597,174.72850419010445,79.0042672173414,1315.5883453266222,0.3543957333025509,0.2055895837340066,0.9001067804875166,freshapple
72976.0,1180.8569893836975,0.6576507351814788,0.8756906077348067,0.16316029555024456,2.403979634485649e-05,0.00027114557455943614,1.612099388714522e-07,1.1092334932372188e-13,3.987661528097315e-10,-1.0600448294491118e-12,29.620507586582296,185.10060556576173,160.48027488603117,64.58056317944137,880.5993288644371,0.4415846901823453,0.22166546817552196,0.9412143777323749,freshapple
86373.5,1771.8590782880783,0.34572598781711156,0.7366071428571429,0.2152125244671062,0.00748603288498225,0.002389212552545656,0.0010989114562060748,1.7789830042326035e-06,9.334908430850257e-05,7.635410657454688e-08,34.41249440574688,149.7165807924905,168.20812916700135,5.302921745180187,565.777999023856,0.40774303919981564,0.21651881814691049,0.9017372319799472,freshapple
119785.5,1428.2367161512375,0.7379275541563244,1.0328282828282829,0.16400651103163336,0.00029727007798278747,0.00024142228555988334,2.0182545397297313e-06,-4.4083641244962255e-11,-3.4563019927149915e-08,-6.432701794082854e-12,15.70986951935615,158.88570692934442,206.8010066361575,44.2414189981991,534.5534273328111,0.22664778632580118,0.1267719227571711,0.9165307689407827,freshapple
102608.5,1344.8397433757782,0.7129386060473856,0.8162790697674419,0.1610013614395721,0.00014602283067631868,4.76008949049614e-05,1.1385174821861924e-07,-1.2358437454410142e-13,1.3734758365151586e-09,-2.3446736480157285e-13,84.65330309813841,184.9699101665843,172.19892238664224,87.72133213222823,630.8265178721944,0.3706980324069873,0.21036974243432452,0.9500051116785055,freshapple
